0.398834, 0.994324
1.355021, -0.048347
0.383820, 0.731842
-0.157546, -1.374898
0.504761, 0.134949
0.773577, 0.876881
0.697845, 0.247894
0.011222, 0.848168
0.584259, 0.007690
1.035526, 0.050076
0.763672, 0.945679
0.691967, -0.245795
0.963348, 0.978577
0.270805, -0.036674
0.950287, 0.816437
0.129469, -0.291926
0.873749, 0.235809
0.046262, 0.517479
0.543335, 0.952881
1.056507, -0.322259
0.688354, 0.208099
0.224908, 0.834457
0.114502, 0.566284
-1.903944, -0.842214
0.494537, 0.969727
1.165300, -0.224368
0.931702, 0.880615
0.275191, -0.256427
0.036713, 0.537964
-2.498057, -0.607436
0.691711, 0.060120
0.798057, 0.316667
0.559174, 0.469360
-1.058316, 0.206296
0.356110, 0.825867
0.659357, -1.276825
0.580750, 0.661194
-0.551998, -0.884404
0.372253, 0.918427
1.225183, -0.689411
0.132050, 0.764221
0.179564, -2.004224
0.059937, 0.062439
2.192288, 0.907090
0.487213, 0.112854
0.910153, 0.780852
0.445648, 0.588989
-1.077781, -0.674418
0.920715, 0.579346
-0.356985, -0.194347
0.325165, 0.373108
-1.047241, 1.072442
0.521057, 0.258087
-0.057995, 1.140363
0.835876, 0.241302
0.032706, 0.597896
0.592285, 0.385925
-0.771654, 0.672372
0.320251, 0.506592
-1.507778, -0.062484
0.674500, 0.405548
-0.735707, 0.496291
0.761475, 0.786285
0.166855, -0.719136
0.714966, 0.577179
-0.724727, -0.381853
0.572601, 0.759583
0.063542, -1.054084
0.420746, 0.045746
1.261865, 0.373027
0.020599, 0.020660
2.763127, 0.360719
0.324280, 0.769104
0.179711, -1.489967
0.066254, 0.683746
-0.942137, -2.130940
0.593018, 0.214111
0.228571, 0.996402
0.901367, 0.896545
0.362788, -0.275807
0.114594, 0.226227
0.309765, 2.058343
0.964600, 0.917816
0.233479, -0.132560
0.888458, 0.979431
0.482293, -0.062680
0.716919, 0.916016
0.704858, -0.410804
0.255524, 0.412415
-1.408040, 0.863888
0.958069, 0.144592
0.179988, 0.230815
0.996948, 0.057190
0.073191, 0.027494
0.965515, 0.650604
-0.154906, -0.214921
0.833252, 0.666718
-0.301842, -0.523192
0.236603, 0.172913
0.790589, 1.502569
0.355103, 0.547607
-1.375092, -0.424050
0.115784, 0.385834
-1.564816, 1.365069
